CV_FOLD,ECOREGION,TARGET,METRIC,SCORE,MODEL
5,Coast Range,total_cover,rmse,16.046813115279026,ElasticNet
5,Coast Range,total_cover,nrmse,0.2246157455411638,ElasticNet
5,Coast Range,total_cover,mae,11.925204130745588,ElasticNet
5,Coast Range,total_cover,mape,0.16692340075971593,ElasticNet
5,Coast Range,total_cover,bias,-0.27567323210065653,ElasticNet
5,Coast Range,total_cover,rel_bias,0.0038587442945336855,ElasticNet
5,Coast Range,topht,rmse,27.393832216934122,ElasticNet
5,Coast Range,topht,nrmse,0.2419090849856959,ElasticNet
5,Coast Range,topht,mae,21.153118535978404,ElasticNet
5,Coast Range,topht,mape,0.18679867457424332,ElasticNet
5,Coast Range,topht,bias,-1.2057343022331544,ElasticNet
5,Coast Range,topht,rel_bias,0.010647582254255812,ElasticNet
5,Coast Range,qmd,rmse,7.302348235639084,ElasticNet
5,Coast Range,qmd,nrmse,0.44258841174530167,ElasticNet
5,Coast Range,qmd,mae,5.329523059186575,ElasticNet
5,Coast Range,qmd,mape,0.32301734592898557,ElasticNet
5,Coast Range,qmd,bias,0.2948330009359796,ElasticNet
5,Coast Range,qmd,rel_bias,-0.017869549000347845,ElasticNet
5,Coast Range,tcuft,rmse,5433.296772085172,ElasticNet
5,Coast Range,tcuft,nrmse,0.5413918129838075,ElasticNet
5,Coast Range,tcuft,mae,4070.685291237027,ElasticNet
5,Coast Range,tcuft,mape,0.40561666007865643,ElasticNet
5,Coast Range,tcuft,bias,70.50607164643665,ElasticNet
5,Coast Range,tcuft,rel_bias,-0.007025460149930531,ElasticNet
1,Eastern Cascades,total_cover,rmse,13.976093497307785,ElasticNet
1,Eastern Cascades,total_cover,nrmse,0.3159944865912684,ElasticNet
1,Eastern Cascades,total_cover,mae,11.174833586910559,ElasticNet
1,Eastern Cascades,total_cover,mape,0.25265899964957134,ElasticNet
1,Eastern Cascades,total_cover,bias,-1.8149215328068868,ElasticNet
1,Eastern Cascades,total_cover,rel_bias,0.041034728200210195,ElasticNet
1,Eastern Cascades,topht,rmse,20.421038475075413,ElasticNet
1,Eastern Cascades,topht,nrmse,0.2900566772364609,ElasticNet
1,Eastern Cascades,topht,mae,16.318800598519417,ElasticNet
1,Eastern Cascades,topht,mape,0.23178924440440005,ElasticNet
1,Eastern Cascades,topht,bias,0.07668861176679181,ElasticNet
1,Eastern Cascades,topht,rel_bias,-0.0010892709466319365,ElasticNet
1,Eastern Cascades,qmd,rmse,4.992932273280486,ElasticNet
1,Eastern Cascades,qmd,nrmse,0.4409888424828167,ElasticNet
1,Eastern Cascades,qmd,mae,3.794335994394911,ElasticNet
1,Eastern Cascades,qmd,mape,0.33512568298061934,ElasticNet
1,Eastern Cascades,qmd,bias,0.6963752391649369,ElasticNet
1,Eastern Cascades,qmd,rel_bias,-0.06150568320272281,ElasticNet
1,Eastern Cascades,tcuft,rmse,2218.640716163981,ElasticNet
1,Eastern Cascades,tcuft,nrmse,0.6711465590833431,ElasticNet
1,Eastern Cascades,tcuft,mae,1701.5061531469175,ElasticNet
1,Eastern Cascades,tcuft,mape,0.5147115491137892,ElasticNet
1,Eastern Cascades,tcuft,bias,19.627911006345062,ElasticNet
1,Eastern Cascades,tcuft,rel_bias,-0.005937511575411351,ElasticNet
2,Eastern Cascades,total_cover,rmse,13.060663078784064,ElasticNet
2,Eastern Cascades,total_cover,nrmse,0.30446146202473734,ElasticNet
2,Eastern Cascades,total_cover,mae,10.5420369716628,ElasticNet
2,Eastern Cascades,total_cover,mape,0.2457489309501509,ElasticNet
2,Eastern Cascades,total_cover,bias,1.7210539025527876,ElasticNet
2,Eastern Cascades,total_cover,rel_bias,-0.04012006007916904,ElasticNet
2,Eastern Cascades,topht,rmse,17.68876180312757,ElasticNet
2,Eastern Cascades,topht,nrmse,0.23168174682966516,ElasticNet
2,Eastern Cascades,topht,mae,14.035412203321611,ElasticNet
2,Eastern Cascades,topht,mape,0.1838313417824986,ElasticNet
2,Eastern Cascades,topht,bias,1.8219404585886823,ElasticNet
2,Eastern Cascades,topht,rel_bias,-0.023863193634663188,ElasticNet
2,Eastern Cascades,qmd,rmse,4.956962189083445,ElasticNet
2,Eastern Cascades,qmd,nrmse,0.38135756321494435,ElasticNet
2,Eastern Cascades,qmd,mae,3.8114617640817503,ElasticNet
2,Eastern Cascades,qmd,mape,0.2932299491487368,ElasticNet
2,Eastern Cascades,qmd,bias,-0.24211725045231133,ElasticNet
2,Eastern Cascades,qmd,rel_bias,0.018626981833377368,ElasticNet
2,Eastern Cascades,tcuft,rmse,2155.6241767604856,ElasticNet
2,Eastern Cascades,tcuft,nrmse,0.5653533416262582,ElasticNet
2,Eastern Cascades,tcuft,mae,1665.2271806892065,ElasticNet
