SOURCE,TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
sentinel,Coast Range,Willamette Valley,weighted,RandomForestRegressor,mape,TOPHT,0.21332330921013432
sentinel,Coast Range,Willamette Valley,weighted,RandomForestRegressor,bias,TOPHT,-3.657633360839989
sentinel,Coast Range,Willamette Valley,weighted,RandomForestRegressor,rel_bias,TOPHT,0.03375613547203884
sentinel,Eastern Cascades,Willamette Valley,unweighted,RandomForestRegressor,rmse,TOPHT,54.077559729076064
sentinel,Eastern Cascades,Willamette Valley,unweighted,RandomForestRegressor,nrmse,TOPHT,0.7640702216951242
sentinel,Eastern Cascades,Willamette Valley,unweighted,RandomForestRegressor,mae,TOPHT,48.72126751894025
sentinel,Eastern Cascades,Willamette Valley,unweighted,RandomForestRegressor,mape,TOPHT,0.688390339005043
sentinel,Eastern Cascades,Willamette Valley,unweighted,RandomForestRegressor,bias,TOPHT,47.019779588728426
sentinel,Eastern Cascades,Willamette Valley,unweighted,RandomForestRegressor,rel_bias,TOPHT,-0.6643497523631586
sentinel,Eastern Cascades,Willamette Valley,weighted,RandomForestRegressor,rmse,TOPHT,44.46982124280349
sentinel,Eastern Cascades,Willamette Valley,weighted,RandomForestRegressor,nrmse,TOPHT,0.6283209957320302
sentinel,Eastern Cascades,Willamette Valley,weighted,RandomForestRegressor,mae,TOPHT,38.4584393000316
sentinel,Eastern Cascades,Willamette Valley,weighted,RandomForestRegressor,mape,TOPHT,0.5433852486916882
sentinel,Eastern Cascades,Willamette Valley,weighted,RandomForestRegressor,bias,TOPHT,35.53095708391676
sentinel,Eastern Cascades,Willamette Valley,weighted,RandomForestRegressor,rel_bias,TOPHT,-0.5020223987945852
sentinel,Klamath Mountains,Willamette Valley,unweighted,RandomForestRegressor,rmse,TOPHT,36.75884126103361
sentinel,Klamath Mountains,Willamette Valley,unweighted,RandomForestRegressor,nrmse,TOPHT,0.38068774015095197
sentinel,Klamath Mountains,Willamette Valley,unweighted,RandomForestRegressor,mae,TOPHT,30.03533533302039
sentinel,Klamath Mountains,Willamette Valley,unweighted,RandomForestRegressor,mape,TOPHT,0.3110567020164569
sentinel,Klamath Mountains,Willamette Valley,unweighted,RandomForestRegressor,bias,TOPHT,9.760509083954867
sentinel,Klamath Mountains,Willamette Valley,unweighted,RandomForestRegressor,rel_bias,TOPHT,-0.10108333174888376
sentinel,Klamath Mountains,Willamette Valley,weighted,RandomForestRegressor,rmse,TOPHT,36.57103320988755
sentinel,Klamath Mountains,Willamette Valley,weighted,RandomForestRegressor,nrmse,TOPHT,0.37874273263384245
sentinel,Klamath Mountains,Willamette Valley,weighted,RandomForestRegressor,mae,TOPHT,29.42265496758846
sentinel,Klamath Mountains,Willamette Valley,weighted,RandomForestRegressor,mape,TOPHT,0.30471156447267944
sentinel,Klamath Mountains,Willamette Valley,weighted,RandomForestRegressor,bias,TOPHT,8.858759035454842
sentinel,Klamath Mountains,Willamette Valley,weighted,RandomForestRegressor,rel_bias,TOPHT,-0.091744484919988
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,rmse,TOPHT,40.21923561089139
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,nrmse,TOPHT,0.47679404188747665
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,mae,TOPHT,32.238337460059896
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,mape,TOPHT,0.3821814857453909
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,bias,TOPHT,24.31481614955107
sentinel,North Cascades,Willamette Valley,unweighted,RandomForestRegressor,rel_bias,TOPHT,-0.28824912491762805
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,rmse,TOPHT,37.92532358707081
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,nrmse,TOPHT,0.44959999980887694
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,mae,TOPHT,30.527134829036253
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,mape,TOPHT,0.3618953911306712
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,bias,TOPHT,22.022036803067405
sentinel,North Cascades,Willamette Valley,weighted,RandomForestRegressor,rel_bias,TOPHT,-0.2610685105881494
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,rmse,TOPHT,50.17465055574268
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,nrmse,TOPHT,0.697722559714184
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,mae,TOPHT,44.6491919478541
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,mape,TOPHT,0.6208862074767583
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,bias,TOPHT,43.706600076145556
sentinel,Northern Rockies,Willamette Valley,unweighted,RandomForestRegressor,rel_bias,TOPHT,-0.6077786400854593
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,rmse,TOPHT,23.47032910412316
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,nrmse,TOPHT,0.32637552864807845
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,mae,TOPHT,18.597222529766693
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,mape,TOPHT,0.25861070407710074
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,bias,TOPHT,7.080342335241817
sentinel,Northern Rockies,Willamette Valley,weighted,RandomForestRegressor,rel_bias,TOPHT,-0.09845837535648184
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,rmse,TOPHT,31.411992167363227
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,nrmse,TOPHT,0.3463811448547601
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,mae,TOPHT,25.385186768296826
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,mape,TOPHT,0.2799233492834739
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,bias,TOPHT,14.41097953556135
sentinel,Puget Lowland,Willamette Valley,unweighted,RandomForestRegressor,rel_bias,TOPHT,-0.15891037930388194
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,rmse,TOPHT,29.155265450860483
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,nrmse,TOPHT,0.32149613980567854
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,mae,TOPHT,23.156077600803144
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,mape,TOPHT,0.25534288392079213
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,bias,TOPHT,11.04484743695458
sentinel,Puget Lowland,Willamette Valley,weighted,RandomForestRegressor,rel_bias,TOPHT,-0.12179192200147641
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,rmse,BA,106.5775731866942
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,nrmse,BA,0.5016250533182401
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,mae,BA,78.75125506064582
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,mape,BA,0.3706558644328999
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,bias,BA,-45.378542396904145
sentinel,Cascades,Blue Mountains,unweighted,ElasticNet,rel_bias,BA,0.21358164826549964
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,rmse,BA,116.66257311903652
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,nrmse,BA,0.5490917808624479
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,mae,BA,92.12208297517066
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,mape,BA,0.4335878872308247
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,bias,BA,2.4947472671614066
sentinel,Cascades,Blue Mountains,weighted,ElasticNet,rel_bias,BA,-0.011741942450812068
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,rmse,BA,140.80637580225533
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,nrmse,BA,0.5939940210915173
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,mae,BA,101.78908117203214
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,mape,BA,0.4293989195027474
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,bias,BA,-76.75436974788938
sentinel,Coast Range,Blue Mountains,unweighted,ElasticNet,rel_bias,BA,0.323789576026881
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,rmse,BA,199.35219730355286
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,nrmse,BA,0.8409705357097206
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,mae,BA,169.76747825932995
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,mape,BA,0.7161669099660966
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,bias,BA,40.449617663989095
sentinel,Coast Range,Blue Mountains,weighted,ElasticNet,rel_bias,BA,-0.17063737995493886
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,rmse,BA,62.76808996125872
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,nrmse,BA,0.5543018877991729
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,mae,BA,51.78625302096909
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,mape,BA,0.457321830715034
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,bias,BA,23.95527685419027
sentinel,Eastern Cascades,Blue Mountains,unweighted,ElasticNet,rel_bias,BA,-0.21154786120184846
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,rmse,BA,78.74340173136909
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,nrmse,BA,0.6953790733215941
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,mae,BA,66.39211679150242
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,mape,BA,0.5863054889072964
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,bias,BA,43.128764369557814
sentinel,Eastern Cascades,Blue Mountains,weighted,ElasticNet,rel_bias,BA,-0.3808679780322599
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,rmse,BA,117.99691664756767
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,nrmse,BA,0.5900414547033519
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,mae,BA,93.15652915908544
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,mape,BA,0.4658275448358933
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,bias,BA,-82.19042241161921
sentinel,Klamath Mountains,Blue Mountains,unweighted,ElasticNet,rel_bias,BA,0.41099172571840625
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,rmse,BA,146.88339176714086
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,nrmse,BA,0.7344877528359777
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,mae,BA,123.99407083928826
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,mape,BA,0.6200301161353459
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,bias,BA,-119.79472829694869
sentinel,Klamath Mountains,Blue Mountains,weighted,ElasticNet,rel_bias,BA,0.5990313794490276
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,rmse,BA,95.89491628931724
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,nrmse,BA,0.566431887183065
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,mae,BA,75.1295447561574
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,mape,BA,0.44377503486256786
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,bias,BA,7.170494771993136
sentinel,North Cascades,Blue Mountains,unweighted,ElasticNet,rel_bias,BA,-0.04235466323868973
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,rmse,BA,152.7296871898347
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,nrmse,BA,0.9021433908217994
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,mae,BA,134.49027400737472
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,mape,BA,0.7944068639043302
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,bias,BA,116.3888875554472
sentinel,North Cascades,Blue Mountains,weighted,ElasticNet,rel_bias,BA,-0.6874856329846315
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,rmse,BA,61.245654108644864
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,nrmse,BA,0.6927298155452317
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,mae,BA,50.33669145633167
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,mape,BA,0.569342061819534
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,bias,BA,36.87454774207468
sentinel,Northern Rockies,Blue Mountains,unweighted,ElasticNet,rel_bias,BA,-0.4170761016017244
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,rmse,BA,69.3090446580958
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,nrmse,BA,0.7839322221369164
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,mae,BA,58.567148343599165
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,mape,BA,0.6624341018074786
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,bias,BA,47.66710628977249
sentinel,Northern Rockies,Blue Mountains,weighted,ElasticNet,rel_bias,BA,-0.5391472460905303
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,rmse,BA,87.00774918967716
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,nrmse,BA,0.48698680379453757
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,mae,BA,68.44374171044963
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,mape,BA,0.3830831084096731
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,bias,BA,-0.9192596046394603
sentinel,Puget Lowland,Blue Mountains,unweighted,ElasticNet,rel_bias,BA,0.005145142827966793
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,rmse,BA,225.01765156885975
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,nrmse,BA,1.259435256691744
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,mae,BA,204.7755716655144
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,mape,BA,1.146139304479555
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,bias,BA,202.52274512865662
sentinel,Puget Lowland,Blue Mountains,weighted,ElasticNet,rel_bias,BA,-1.1335301196091796
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,rmse,BA,146.32467945489506
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,nrmse,BA,0.6365760132301166
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,mae,BA,98.97646748077523
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,mape,BA,0.4305906926106333
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,bias,BA,-82.55487310976822
sentinel,Willamette Valley,Blue Mountains,unweighted,ElasticNet,rel_bias,BA,0.35914961298879067
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,rmse,BA,142.99743202152575
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,nrmse,BA,0.6221010393975768
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,mae,BA,95.97893124427647
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,mape,BA,0.41755010592319497
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,bias,BA,-79.33248093069656
sentinel,Willamette Valley,Blue Mountains,weighted,ElasticNet,rel_bias,BA,0.34513080512904293
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,rmse,BA,150.7872656714009
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,nrmse,BA,1.8252380086268578
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,mae,BA,121.31210302762133
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,mape,BA,1.4684493439585469
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,bias,BA,-118.4551630259283
sentinel,Blue Mountains,Cascades,unweighted,ElasticNet,rel_bias,BA,1.4338668780172892
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,rmse,BA,61.39905798450903
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,nrmse,BA,0.7432185591284027
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,mae,BA,50.805413335913904
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,mape,BA,0.614985430313403
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,bias,BA,29.343266245645765
sentinel,Blue Mountains,Cascades,weighted,ElasticNet,rel_bias,BA,-0.35519209536915386
sentinel,Coast Range,Cascades,unweighted,ElasticNet,rmse,BA,109.32117832782983
sentinel,Coast Range,Cascades,unweighted,ElasticNet,nrmse,BA,0.461173195712423
sentinel,Coast Range,Cascades,unweighted,ElasticNet,mae,BA,82.7483715377116
sentinel,Coast Range,Cascades,unweighted,ElasticNet,mape,BA,0.34907537154061813
sentinel,Coast Range,Cascades,unweighted,ElasticNet,bias,BA,-5.151381636655354
sentinel,Coast Range,Cascades,unweighted,ElasticNet,rel_bias,BA,0.021731188485606234
sentinel,Coast Range,Cascades,weighted,ElasticNet,rmse,BA,127.45242035613059
sentinel,Coast Range,Cascades,weighted,ElasticNet,nrmse,BA,0.537660139562883
sentinel,Coast Range,Cascades,weighted,ElasticNet,mae,BA,93.75193375334291
sentinel,Coast Range,Cascades,weighted,ElasticNet,mape,BA,0.39549408042048145
sentinel,Coast Range,Cascades,weighted,ElasticNet,bias,BA,-68.03642658384756
sentinel,Coast Range,Cascades,weighted,ElasticNet,rel_bias,BA,0.28701278885263454
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,rmse,BA,86.71876687537606
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,nrmse,BA,0.7658091271584934
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,mae,BA,67.86243784561363
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,mape,BA,0.5992898211765711
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,bias,BA,-26.85710922418239
sentinel,Eastern Cascades,Cascades,unweighted,ElasticNet,rel_bias,BA,0.23717379886788487
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,rmse,BA,60.151365856480425
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,nrmse,BA,0.5311937270757312
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,mae,BA,46.35604787887616
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,mape,BA,0.4093679585603025
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,bias,BA,5.627113602585134
sentinel,Eastern Cascades,Cascades,weighted,ElasticNet,rel_bias,BA,-0.049692760998438945
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,rmse,BA,85.54609522159447
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,nrmse,BA,0.42777170711588713
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,mae,BA,65.82957844108127
sentinel,Klamath Mountains,Cascades,unweighted,ElasticNet,mape,BA,0.32917962036158577
