uuid,lidar_year,num_returns,strat0_return-proportion,strat1_return-proportion,strat2_return-proportion,strat3_return-proportion,strat4_return-proportion,strat5_return-proportion,skewness,kurtosis,strat0_intensity-median,strat1_intensity-median,strat2_intensity-median,strat3_intensity-median,strat4_intensity-median,strat5_intensity-median,height_05-percentile,height_25-percentile,height_50-percentile,height_75-percentile,height_95_percentile,height_max,cover,lidar_acq,potential_volume,stddev_height,surface_area_ratio,surface_volume,surface_volume_ratio,aspect,elevation,overall_curvature,plan_curvature,profile_curvature,slope,solar_radiation_index
15d7be42,2015,5555,0.661566,0.023402000000000003,0.07056699999999999,0.185779,0.038524,0.0,1.327475,3.261525,144.0,155.0,72.0,81.0,107.0,-9999.0,0.0,0.0,0.0,8.585,19.473,26.42,31.50315,klickitat_2015,1992.5,5.581433773040772,4.2048048973083505,393.5763549804688,0.1923770010471344,238.24969482421875,613.8611450195312,0.1462000012397766,-0.0804000049829483,0.0466499999165535,1.1132999658584597,1.7005500793457031
15dc99ed,2009,1787,0.053162,0.007275,0.047566,0.330722,0.540571,0.011752,-1.138649,3.9396980000000004,17.0,3.0,7.0,11.0,74.0,116.0,0.018000000000000002,16.325001,20.940001,24.185001,28.084,32.220001,93.956351,lewis-county_2009,2830.170166015625,3.1058290004730225,3.3451151847839355,2191.201171875,0.7633044719696045,132.36399841308594,977.70703125,-6.30210018157959,3.029449939727783,-2.328000068664551,17.763099670410156,1.6491999626159668
15ec1430,2002,275,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puget-sound-lowlands_2002,0.0,0.0,1.0,0.0,,,64.13334655761719,,,,,
15ec1430,2015,9864,0.093066,0.06032000000000001,0.053629,0.199818,0.458536,0.090633,-0.39817800000000003,2.2197400000000003,43.0,56.0,29.0,15.0,12.0,19.0,0.0,9.9475,21.07,25.280001,33.557003,42.68,84.661395,hood-canal_2015,3543.5,3.4600253105163574,3.234538555145264,2466.650634765625,0.716557502746582,99.68875122070312,58.73194885253906,1.9679000377655032,-1.965399980545044,0.6151499748229979,7.3710999488830575,1.6967999935150146
15f544df,2013,4538,0.055531,0.081754,0.321728,0.24989,0.008374,0.008814,2.168654,13.419235999999998,118.5,117.0,95.0,77.0,75.0,44.5,0.0885,2.7925,6.29,10.36,16.0875,51.400002,86.271485,olympic-peninsula_2013,4916.0,5.691720008850098,4.116161346435547,634.2435913085938,0.13224300742149353,269.1474609375,313.5233154296875,4.584249973297119,-2.674649953842163,1.583199977874756,27.25550079345703,1.5996500253677368
162cdb17,2014,2648,0.05136,0.030967,0.024924,0.117825,0.313066,0.398036,-0.735862,2.474088,93.0,92.5,36.0,30.0,24.0,72.0,0.13,18.395,26.924999,33.630001,39.189499,43.849998,91.767372,lane-county_2014,4077.5,11.266744613647461,5.057352066040039,2396.527099609375,0.6031749844551086,138.67098999023438,572.75927734375,-0.9792499542236328,0.2192000150680542,-1.1059000492095947,34.398399353027344,1.881850004196167
162d7135,2002,174,0.051724,0.0,0.189655,0.597701,0.091954,0.0,-0.26852800000000004,2.785247,30.0,-9999.0,110.0,90.0,100.0,-9999.0,1.4625,9.015,12.594999,16.344998999999998,20.949499,27.24,94.827586,clark_2002,2145.69287109375,3.6017169952392583,3.0204896926879883,1206.4921875,0.568103015422821,175.09979248046875,588.0095825195312,0.857200026512146,-1.4040000438690186,-1.008800029754639,33.04019927978516,1.9725999832153318
162d7135,2017,5773,0.813442,0.155032,0.0,0.0,0.0,0.0,5.5055879999999995,36.754332,162.0,131.0,15.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.09,0.71,4.81,3.152607,southwest-state-lands_2017,215.0,0.3548530042171478,1.149649977684021,19.057252883911133,0.08778800070285797,181.3450927734375,580.5985717773438,1.00409996509552,-0.6987000107765198,0.4767000079154968,29.84000015258789,1.961899995803833
163e6219,2015,12560,0.5796180000000001,0.195382,0.005653,0.05008,0.015207,0.150318,1.8196439999999998,4.684694,24.0,25.0,21.0,20.0,24.0,20.0,0.0,0.0,0.07,0.66,44.501499,52.119999,22.5,dnr-cowlitz_2015,4262.5,10.895013809204102,5.525430202484131,1007.5628051757812,0.21657049655914307,335.597412109375,574.27783203125,-0.6196500062942505,0.05795000120997429,-0.27549999952316284,16.92755126953125,1.4772500991821291
164868ab,2008,2548,0.213108,0.331633,0.074568,0.066719,0.000785,0.003532,3.089607,16.527079,174.0,156.0,102.0,72.5,51.5,22.0,0.0,0.28,1.14,2.96,11.5565,36.650002,45.525903,or-south-coast_2008,1297.0,2.7256579399108887,1.9316065311431885,231.0866241455078,0.2335880100727081,326.50567626953125,367.69140625,2.916450023651123,-2.443349838256836,1.6843500137329102,36.25735092163086,1.2912499904632568
169354de,2011,1971,0.035008,0.01725,0.022831,0.7239979999999999,0.187722,0.0,-1.9699400000000002,6.835724000000001,11.0,18.0,16.5,15.0,47.0,-9999.0,1.225,15.45,17.77,19.494999,21.955,24.34,94.774226,thurston_2011,2272.0,2.1009969711303706,2.564910888671875,1755.1749267578125,0.7787585258483887,260.6537475585937,82.1907958984375,8.510600090026855,-4.364999771118163,3.4193999767303467,14.33769989013672,1.553149938583374
169354de,2012,8021,0.024187,0.007106,0.012592,0.816232,0.136267,0.0,-2.064139,9.113886,4.0,5.0,4.0,3.0,4.0,-9999.0,10.12,15.13,17.120001000000002,18.969999,21.4,24.620001,96.870714,chehalis_2012,2370.5,2.1941881179809566,2.6977133750915527,1760.39990234375,0.7535660266876221,257.90414428710943,81.87895202636719,12.254349708557127,-6.623649597167969,4.612750053405762,14.657950401306152,1.7027000188827517
16c1e180,2015,13726,0.279251,0.028559,0.032275,0.308466,0.323255,0.008378,-0.21724200000000002,1.553669,122.0,110.0,35.0,20.0,72.0,164.0,0.0,0.05,16.200001,21.59,27.2575,33.049999,69.219,klickitat_2015,3151.0,7.368893623352051,6.134098529815674,2056.03662109375,0.6484639644622803,117.54820251464844,1065.2314453125,-0.06094999611377716,0.045049998909235,-0.029300000518560413,7.96090030670166,1.7355499267578125
16d3aa77,2002,530,0.0,0.00566,0.007547,0.015094,0.16603800000000002,0.779245,-2.100927,8.745217,-9999.0,0.0,0.0,0.0,0.0,0.0,15.9295,30.6525,33.885002,37.525002,41.517502,45.98,99.433962,clallam-county_2001-2002,4147.91650390625,3.136770009994507,2.2632339000701904,3595.161376953125,0.8656449913978577,164.14785766601562,246.96554565429688,-13.943349838256836,6.5,-6.447600364685059,21.86465072631836,1.839750051498413
16d3aa77,2013,14570,0.033219,0.027728,0.015305,0.041935,0.285999,0.593411,-1.7232319999999999,5.608257,28.0,23.0,13.0,26.0,20.0,61.0,0.46,26.99,31.41,34.849998,38.880001,44.41,93.905285,olympic-peninsula_2013,4187.5,3.153472423553467,3.091969490051269,3485.997802734375,0.8443490266799927,183.40359497070312,235.9759521484375,2.2796001434326167,-1.1865999698638916,1.1481499671936035,22.292499542236328,1.8992999792099
16d47011,2015,17906,0.147269,0.019211,0.237127,0.527253,0.009159,0.0,-0.34129299999999996,2.120631,33.0,17.5,12.0,14.0,23.0,-9999.0,0.0,5.75,10.56,13.96,17.799999,23.219999,83.351949,wasco_2015,1940.0,4.165578365325929,3.8118085861206055,1271.2713623046875,0.6359134912490845,250.6166076660156,1246.9808349609375,-0.006850004196166992,-0.04190000146627426,-0.13699999451637268,32.786651611328125,1.7149000167846682
16d47011,2016,67321,0.140758,0.096745,0.192629,0.491645,0.017275,0.0,-0.138816,1.776619,9528.5,16799.0,11166.0,13768.0,23348.5,-9999.0,0.0,2.47,10.15,14.38,18.51,24.73,76.24961,mt-adams_2016,2057.0,3.9392614364624015,3.7150585651397705,1432.0045166015625,0.6799049973487854,248.39926147460938,1245.67236328125,0.14949999749660492,0.04050000011920929,-0.2281000018119812,33.54125213623047,1.7276499271392822
16db0858,2013,2375,0.33010500000000004,0.368842,0.002947,0.025684,0.023158,0.0,4.124973000000001,20.244787,136.0,138.0,69.0,82.0,77.0,-9999.0,0.0,0.0,0.4,1.89,5.263,29.35,30.105263,winston_2013,373.0,1.0626920461654663,1.5616514682769775,98.96298217773438,0.2556835114955902,7.67609977722168,429.7655029296875,0.7355999946594238,-0.3352999985218048,0.3842000067234039,10.392900466918944,1.5530999898910522
16e622ad,2002,302,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clallam-county_2001-2002,0.0,0.0,1.0,0.0,,59.31909942626953,38.73984909057617,-0.6190000176429749,-0.07150000333786011,-0.676550030708313,16.924549102783207,1.5206499099731443
16fa971b,2015,35012,0.058066,0.015252000000000003,0.027533,0.093397,0.16902799999999998,0.620559,-0.642505,2.648028,13.0,10.0,4.0,6.0,6.0,8.0,0.0,23.309999,34.915001000000004,42.07,52.040001,60.049999,92.668228,wasco_2015,5243.0,10.006153106689453,6.451450824737549,3403.595703125,0.7445189952850342,19.191150665283203,490.8929443359375,-0.34804999828338623,-0.05765000358223915,-0.5587500333786011,36.73149871826172,1.160899996757507
170f2bdb,2005,566,0.019435,0.028269,0.012367,0.120141,0.6978800000000001,0.116608,-1.818081,6.585389,36.0,37.5,33.0,43.0,49.5,60.5,3.39,21.567499,25.384998,28.137499,31.23,37.470001,95.229682,olympic-peninsula_2005,3221.71240234375,3.1348204612731934,2.924263000488281,2629.28369140625,0.7780599594116211,20.812950134277344,218.60934448242188,5.163349628448486,-2.535449981689453,3.3063998222351074,47.58100128173828,0.940500020980835
1711944f,2008,6460,0.532972,0.29117600000000005,0.043189,0.089783,0.023684,0.000155,2.726672,10.195122999999999,121.0,118.0,14.0,15.0,28.0,-9999.0,0.0,0.0,0.11,0.5525,14.0405,33.599998,17.585139,or-south-coast_2008,601.0,0.8291705250740051,1.1866120100021362,28.8919734954834,0.17405499517917633,251.79010009765625,402.0161743164063,-3.966899871826172,2.9822998046875,-1.174649953842163,34.2978515625,1.7242000102996826
1714775e,2002,350,0.048571,0.0,0.12571400000000002,0.128571,0.571429,0.045714,-0.622067,2.132188,40.0,-9999.0,40.0,40.0,40.0,100.0,1.9465,9.287499,21.724998,25.309999,29.6495,36.080002,95.142857,clark_2002,2794.276123046875,3.3455560207366943,4.764830112457275,1935.1251220703125,0.7012789845466614,183.6029510498047,401.2598876953125,4.163400173187257,-2.0072498321533203,3.0320498943328857,18.10449981689453,1.4646999835968018
1714775e,2016,7475,0.51612,0.199866,0.023411,0.021806,0.026355,0.0,3.7878809999999996,17.442135999999998,46315.0,26377.0,9969.0,3738.0,3738.0,-9999.0,0.0,0.0,0.13,1.735,8.509,26.059999,28.401338,wa-western_2016,434.5,1.0280544757843018,2.042227506637573,72.92207336425781,0.17903250455856326,21.087499618530273,394.2565002441406,1.5204999446868896,-0.7933000326156616,1.0908000469207764,15.73040008544922,1.485300064086914
1716f7a3,2015,10294,0.922479,0.005926,0.037109,0.017,0.0,0.0,4.203297,20.560279,123.0,107.0,41.0,67.5,82.0,-9999.0,0.0,0.0,0.0,0.0,5.4935,15.02,7.159510000000001,four-rivers_2014-2015,621.5,1.2957484722137451,1.4624689817428589,24.12607765197754,0.08008800446987152,216.25619506835938,1349.914306640625,0.0997999981045723,-0.02449999935925007,0.021299999207258224,1.1166000366210938,1.7225999832153318
174f5abb,2006,2227,0.362371,0.096991,0.27031900000000003,0.175573,0.000449,0.0,0.612444,2.120448,24.0,19.0,16.0,17.0,19.0,-9999.0,0.0,0.0,3.52,8.765,13.584000000000001,20.360001,54.063763,ahtanum_2006,1338.0,4.091567993164063,3.2002789974212646,433.7575378417969,0.3027049899101257,295.2518615722656,1294.0208740234375,0.7694000005722046,-0.17590001225471494,0.1984499990940094,20.020648956298828,1.5405499935150146
176024f3,2006,3802,0.675434,0.20989,0.031036,0.008943000000000001,0.0,0.0,3.953953,19.724632,34.0,33.0,25.0,28.0,31.5,-9999.0,0.0,0.0,0.0,0.2,4.0695,13.9,11.467649,ahtanum_2006,220.0,0.6409109830856323,1.196951389312744,42.83166122436523,0.2585805058479309,120.0217514038086,1516.0537109375,0.19500000774860385,-0.36014997959136963,0.3709999918937683,12.953899383544922,1.753999948501587
1769508f,2013,6638,0.018831,0.013408000000000002,0.304007,0.572914,0.002109,0.0,-0.418796,2.664813,25.0,33.0,45.0,46.0,50.0,-9999.0,2.207,7.77,10.94,13.7,16.73,21.280001,96.776137,olympic-peninsula_2013,1846.4998779296875,3.6681194305419917,3.061429500579834,1110.09521484375,0.6142020225524902,166.6177520751953,443.41217041015625,3.69665002822876,-0.6251000165939331,2.969949960708618,29.97280120849609,1.2535500526428225
176f10d6,2006,731,0.077975,0.008208,0.028728,0.039672000000000006,0.099863,0.7004100000000001,-1.2410510000000001,3.181285,9.0,17.5,6.0,6.0,6.0,10.0,0.0,27.924999,34.740002000000004,38.965,42.91,46.77,91.381669,north-puget_2006,4116.318359375,6.535260200500487,6.763785362243652,2842.504638671875,0.6901865005493164,258.87994384765625,358.0839538574219,7.878300189971924,-3.257200002670288,5.305200099945068,19.22024917602539,1.6677999496459959
176f10d6,2016,9219,0.305456,0.552012,0.0,0.000325,0.001085,0.132986,2.1932549999999997,5.906184,39394.0,38974.0,7105.0,-9999.0,3706.0,12761.0,-0.03,0.1,0.28,0.51,40.57,47.68,14.253173,wa-western_2016,167.0,0.26706498861312866,1.0854625701904297,37.41992568969727,0.2084445059299469,267.64389038085943,345.75775146484375,0.35295000672340393,0.06024999916553497,0.4449999928474426,16.403650283813473,1.6384999752044678
1771f025,2005,630,0.360317,0.196825,0.163492,0.0,0.0,0.0,1.0457290000000001,2.957624,2086.0,2129.5,994.0,991.0,-9999.0,-9999.0,0.0,0.0,0.58,3.74,7.17,9.8,44.285714,north-puget-sound-lowlands_2005,546.3441772460939,1.4005080461502075,1.5666565895080566,159.8074493408203,0.24616099894046786,215.61419677734372,324.69610595703125,-1.049299955368042,0.4925999939441681,-0.8230000138282776,9.044899940490724,1.739199995994568
1771f025,2016,11327,0.025691,0.037786,0.292752,0.502604,0.015803,0.0,-0.092556,2.177425,9378.0,15438.5,15651.5,10986.5,10560.0,-9999.0,0.883,6.12,10.31,14.28,18.15,22.940001,93.652335,wa-western_2016,1999.0,3.5411829948425293,3.0584905147552486,1254.81787109375,0.6036684513092041,10.247300148010254,325.9538879394531,-0.5432999730110168,0.06179999932646753,-0.5999000072479248,5.785399913787843,1.6506999731063845
17878ff4,2015,24199,0.240051,0.059011,0.220629,0.178148,0.081946,0.024877,1.3812520000000001,4.350976999999999,15137.0,9489.0,7441.0,5618.0,5137.0,6194.0,0.0,0.23,5.09,10.93,26.98,39.529999,70.093806,upper-umpqua_2015,2666.5,7.57210636138916,5.803629398345947,813.8511962890625,0.32336997985839844,256.6324462890625,1796.917724609375,-0.06984999775886536,-0.09064999967813492,0.09559999406337738,22.976348876953125,1.731899976730347
178d8c15,2015,21623,0.115109,0.046386,0.295935,0.042917,0.0,0.0,0.656699,3.6663050000000004,15377.0,6434.0,13361.0,10577.0,6825.0,-9999.0,0.0,2.69,4.08,5.51,9.75,15.53,83.85053,upper-umpqua_2015,1219.5,2.2075648307800293,2.0541543960571294,568.4111328125,0.4130579829216003,191.97769165039062,1323.9044189453125,-1.0311000347137451,0.6207500100135803,-0.45169997215271,12.50409984588623,1.8384000062942505
17a20d39,2012,4113,0.016047,0.007051000000000002,0.017019,0.389254,0.452711,0.111111,0.348342,4.420937,18.5,30.0,12.0,28.5,75.0,91.0,10.23,16.76,21.040001,24.98,36.599998,47.919998,97.69025,hoh-river_2012,4125.5,5.346179008483887,4.4291954040527335,2182.53955078125,0.6019330024719238,207.28829956054688,577.6055908203125,0.7165999412536621,-2.12405014038086,-0.4927499890327454,45.694801330566406,1.9387500286102293
17a71378,2008,19755,0.039231,0.027082,0.031334,0.09957,0.228803,0.507821,0.09123400000000001,1.655195,37.0,56.0,126.0,21.0,28.0,60.0,0.39,19.35,30.5,63.439999,76.922997,87.910004,93.368767,or-south-coast_2008,7577.5,15.17245388031006,10.184637069702148,5215.27197265625,0.7129659652709961,250.22195434570312,477.6177978515625,-6.329850196838379,4.584500312805176,-1.6022499799728394,35.68925094604492,1.7412500381469729
17ab556d,2012,5999,0.195699,0.111185,0.040173,0.118853,0.031839,0.453076,0.195668,1.291628,5.0,5.0,5.0,5.0,4.0,5.0,0.0,0.49,17.9,56.880001,65.75,73.900002,69.311552,chehalis_2012,6688.5,17.481998443603516,12.07484531402588,4321.7529296875,0.646167516708374,346.36798095703125,106.67874908447266,-8.176950454711914,3.186150074005127,-4.353950023651123,32.72319793701172,1.2462499141693115
17ab6d1a,2009,3894,0.046482,0.009502,0.008475,0.023369,0.230098,0.680277,-1.9200279999999998,6.739224,31.0,17.0,3.0,16.0,8.0,95.0,0.2165,28.8925,32.830002,36.860001,41.223499,44.689999,94.401644,lewis-county_2009,4351.0,4.722947120666504,3.4500961303710938,3469.922607421875,0.7996289730072021,253.24591064453125,322.42266845703125,-5.569450378417969,1.2203500270843506,-0.9078999757766724,14.186700820922852,1.6961500644683838
17cacd0b,2015,17292,0.149896,0.029609,0.085647,0.253181,0.321594,0.102417,-0.11178199999999999,1.7739580000000001,10666.0,4882.5,7874.0,6417.0,6545.0,9425.0,0.0,5.7475,17.469998999999998,25.4,32.364498,40.25,82.049503,upper-rogue_2015,3582.0,8.568737983703612,4.485479831695557,1804.23193359375,0.5124199986457825,156.841064453125,986.15966796875,-5.018499851226807,-0.5684999823570251,-4.933350086212158,24.430400848388672,1.6990499496459959
17e8b357,2015,12271,0.858039,0.037731,0.035531,0.000407,0.0,0.0,3.558327,15.739099,16.0,19.0,75.0,29.0,30.0,-9999.0,0.0,0.0,0.0,0.0,4.175,10.51,10.422948,four-rivers_2014-2015,774.5,1.394646406173706,1.5163624286651611,54.79217529296875,0.07615800201892853,124.78810119628906,1427.1240234375,-0.2185000032186508,-0.08760000020265579,-0.3608999848365784,14.761499404907227,1.7920000553131104
17f0634a,2006,2085,0.364508,0.217746,0.089688,0.163549,0.0076739999999999985,0.0,1.495606,4.042631,39.0,37.0,30.0,21.0,27.0,-9999.0,0.0,0.0,0.43,5.54,15.874001000000002,22.82,41.77458,ahtanum_2006,1981.5504150390625,5.510001659393311,3.4836695194244385,469.0782470703125,0.2326975166797638,74.80305480957031,982.9200439453124,0.4962500035762787,-0.2697000205516815,0.4202000200748444,19.66499900817871,1.569999933242798
17f911e6,2013,11853,0.296381,0.028010000000000004,0.030794,0.186619,0.236396,0.21058,0.11069100000000001,1.6882119999999998,28.0,91.0,29.0,49.0,69.0,83.0,0.0,0.0,17.57,28.299999,38.383999,49.509998,67.560955,tulalip_2013,3668.2119140625,7.309874534606934,4.299287796020509,1747.3140869140625,0.5450869798660278,237.47116088867188,422.3478393554688,-2.631999969482422,-0.17090000212192535,-1.6943000555038452,13.644399642944336,1.6827499866485596
180b3f11,2015,19673,0.05779500000000001,0.067605,0.214202,0.268185,0.032532,0.0,0.812317,2.7546,2435.0,6457.5,7201.0,5921.0,5441.5,-9999.0,0.016,2.44,5.34,11.37,18.6,26.620001,87.459971,upper-rogue_2015,2026.5,4.1208763122558585,3.16233491897583,793.2965698242188,0.40413451194763184,112.79875183105469,1602.3797607421875,-0.9840999841690063,0.3673000037670136,-0.15680000185966492,25.376150131225586,1.7769999504089355
18101259,2017,1347,0.8856719999999999,0.048998,0.046771,0.000742,0.000742,0.0,5.571552,50.532059999999994,275.0,189.0,48.0,66.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,4.821000000000001,25.639999,6.533036,ne-wa_2017,556.0,1.0495890378952026,1.3824365139007568,39.87424087524414,0.08235450088977814,279.8578491210937,1170.764404296875,0.8545500040054321,0.17960000038146973,0.8275499939918518,20.338748931884766,1.5754001140594482
1816abfd,2012,8914,0.021988,0.033206,0.244447,0.236818,0.046668,0.25398200000000004,0.875892,2.279538,15.0,49.0,49.0,71.0,90.0,44.0,1.2265,5.72,11.09,32.4175,48.700001,53.290001,94.480592,rogue-river_2012,4054.0,9.72147274017334,5.952579975128174,1467.7254638671875,0.5089210271835327,240.7353515625,880.1430053710938,0.7561500072479248,-0.8588500022888184,0.3868999779224396,22.72624969482422,1.802900075912476
18199082,2016,1588,0.574307,0.008816,0.0233,0.188287,0.187028,0.006927,0.710833,1.8352099999999998,232.0,103.0,36.5,58.0,48.0,51.0,0.0,0.0,0.0,18.139999,25.456499,31.24,41.687657,ne-wa_2016,2720.5,8.321907997131348,6.297562122344972,776.8471069335938,0.27788349986076355,171.20849609375,743.9771118164062,-0.6157000064849854,0.06539999693632126,-0.6331999897956848,6.560800075531006,1.743000030517578
182edc24,2003,844,0.438389,0.464455,0.018957,0.0,0.0,0.0,4.5269449999999996,27.022190000000002,100.5,104.0,99.0,58.0,-9999.0,-9999.0,0.0,0.0,0.21,0.48,2.0565,9.23,9.71564,lewis-county_2003,312.3206787109375,0.4800354838371277,1.1685880422592163,55.37179565429688,0.18556199967861176,149.42955017089844,997.3563232421876,0.2613999843597412,-0.3640999794006348,0.5552999973297119,25.37845039367676,1.88824999332428
1840be04,2012,4464,0.169355,0.060036,0.02733,0.050403,0.072357,0.567204,-0.369762,1.44859,119.0,121.0,10.0,25.0,27.0,68.5,0.0,2.34,36.34,46.790001,51.8685,58.119999,77.060932,rogue-river_2012,5411.0,14.219417572021484,8.094504356384277,3954.26611328125,0.7356935143470764,17.37929916381836,707.5399780273438,-3.940200090408325,1.6782000064849854,-2.786799907684326,24.54059982299805,1.4017000198364258
18523ac9,2012,3497,0.030884,0.009437,0.011152,0.439806,0.484987,0.020017,-1.101305,5.269617,17.0,12.0,19.0,10.0,90.0,74.5,8.76,16.98,20.040001,23.6,28.422001,33.240002000000004,95.967973,hoh-river_2012,2967.0,3.484333038330078,3.2919034957885738,2145.150390625,0.7240365147590637,200.94000244140625,198.88690185546875,3.0815999507904053,-0.5564000010490417,-0.7222999930381775,15.633700370788574,1.5938999652862549
