CV_FOLD,ECOREGION,TARGET,METRIC,SCORE,MODEL
,Eastern Cascades,qmd,nrmse,0.3163384155106895,Lasso
,Eastern Cascades,qmd,mae,2.7169012396095416,Lasso
,Eastern Cascades,qmd,mape,0.22550131798909767,Lasso
,Eastern Cascades,qmd,bias,-0.4265773602518614,Lasso
,Eastern Cascades,qmd,rel_bias,0.03540568775879734,Lasso
,Eastern Cascades,tcuft,rmse,1867.825364405711,Lasso
,Eastern Cascades,tcuft,nrmse,0.4786302043041335,Lasso
,Eastern Cascades,tcuft,mae,1267.163504765723,Lasso
,Eastern Cascades,tcuft,mape,0.32471061734710505,Lasso
,Eastern Cascades,tcuft,bias,285.06432923350974,Lasso
,Eastern Cascades,tcuft,rel_bias,-0.07304772744868844,Lasso
,Klamath Mountains,total_cover,rmse,16.2792980008493,Lasso
,Klamath Mountains,total_cover,nrmse,0.2898663530888814,Lasso
,Klamath Mountains,total_cover,mae,12.592816166165111,Lasso
,Klamath Mountains,total_cover,mape,0.2242254977465586,Lasso
,Klamath Mountains,total_cover,bias,1.0326909827703192,Lasso
,Klamath Mountains,total_cover,rel_bias,-0.018387916298834784,Lasso
,Klamath Mountains,topht,rmse,20.68178337319601,Lasso
,Klamath Mountains,topht,nrmse,0.2370576932761413,Lasso
,Klamath Mountains,topht,mae,15.046832494865548,Lasso
,Klamath Mountains,topht,mape,0.17246904379475184,Lasso
,Klamath Mountains,topht,bias,6.44647821415043,Lasso
,Klamath Mountains,topht,rel_bias,-0.07389049714068467,Lasso
,Klamath Mountains,qmd,rmse,7.321120150077296,Lasso
,Klamath Mountains,qmd,nrmse,0.7273794669299724,Lasso
,Klamath Mountains,qmd,mae,5.443712472829667,Lasso
,Klamath Mountains,qmd,mape,0.5408523006640014,Lasso
,Klamath Mountains,qmd,bias,2.7220511011681205,Lasso
,Klamath Mountains,qmd,rel_bias,-0.27044551084206797,Lasso
,Klamath Mountains,tcuft,rmse,3302.1081478836386,Lasso
,Klamath Mountains,tcuft,nrmse,0.5027696227352854,Lasso
,Klamath Mountains,tcuft,mae,2357.227074034194,Lasso
,Klamath Mountains,tcuft,mape,0.35890470985123385,Lasso
,Klamath Mountains,tcuft,bias,528.9773901102367,Lasso
,Klamath Mountains,tcuft,rel_bias,-0.08054059738524087,Lasso
,North Cascades,total_cover,rmse,17.164709385383702,Lasso
,North Cascades,total_cover,nrmse,0.2726236614134264,Lasso
,North Cascades,total_cover,mae,12.855864064231628,Lasso
,North Cascades,total_cover,mape,0.2041871291341862,Lasso
,North Cascades,total_cover,bias,0.5764093444764237,Lasso
,North Cascades,total_cover,rel_bias,-0.00915499484645442,Lasso
,North Cascades,topht,rmse,22.868672931151263,Lasso
,North Cascades,topht,nrmse,0.2619440556459179,Lasso
,North Cascades,topht,mae,12.95972717489613,Lasso
,North Cascades,topht,mape,0.1484442716233297,Lasso
,North Cascades,topht,bias,4.491121707802345,Lasso
,North Cascades,topht,rel_bias,-0.05144254054806421,Lasso
,North Cascades,qmd,rmse,4.777778780161028,Lasso
,North Cascades,qmd,nrmse,0.40186820797530787,Lasso
,North Cascades,qmd,mae,3.53777557557038,Lasso
,North Cascades,qmd,mape,0.2975691416849913,Lasso
,North Cascades,qmd,bias,1.3970413205545515,Lasso
,North Cascades,qmd,rel_bias,-0.11750784575668302,Lasso
,North Cascades,tcuft,rmse,5769.760095626938,Lasso
,North Cascades,tcuft,nrmse,0.9653355842002546,Lasso
,North Cascades,tcuft,mae,2606.143374073784,Lasso
,North Cascades,tcuft,mape,0.4360325030546653,Lasso
,North Cascades,tcuft,bias,471.26094182840103,Lasso
,North Cascades,tcuft,rel_bias,-0.07884642499009309,Lasso
,Northern Rockies,total_cover,rmse,14.89964252614004,Lasso
,Northern Rockies,total_cover,nrmse,0.3432537421924209,Lasso
,Northern Rockies,total_cover,mae,11.351335749872007,Lasso
,Northern Rockies,total_cover,mape,0.2615088562151961,Lasso
,Northern Rockies,total_cover,bias,-3.677008030121202,Lasso
,Northern Rockies,total_cover,rel_bias,0.08470986899157916,Lasso
,Northern Rockies,topht,rmse,15.468476402342652,Lasso
,Northern Rockies,topht,nrmse,0.20826138847429043,Lasso
,Northern Rockies,topht,mae,11.609022540147723,Lasso
,Northern Rockies,topht,mape,0.15629924306406442,Lasso
,Northern Rockies,topht,bias,-4.079051519574715,Lasso
,Northern Rockies,topht,rel_bias,0.05491872056617928,Lasso
,Northern Rockies,qmd,rmse,4.905950360199969,Lasso
,Northern Rockies,qmd,nrmse,0.4412887740037991,Lasso
,Northern Rockies,qmd,mae,3.8248888573684594,Lasso
,Northern Rockies,qmd,mape,0.3440476137431037,Lasso
,Northern Rockies,qmd,bias,1.5840846664666914,Lasso
,Northern Rockies,qmd,rel_bias,-0.14248794403920756,Lasso
,Northern Rockies,tcuft,rmse,2209.9864598555896,Lasso
,Northern Rockies,tcuft,nrmse,0.8063326217955618,Lasso
,Northern Rockies,tcuft,mae,1742.707944994909,Lasso
,Northern Rockies,tcuft,mape,0.635842025205676,Lasso
,Northern Rockies,tcuft,bias,-1537.4829960225632,Lasso
,Northern Rockies,tcuft,rel_bias,0.5609639324351234,Lasso
,Puget Lowland,total_cover,rmse,14.599000595853758,Lasso
,Puget Lowland,total_cover,nrmse,0.21469118523314348,Lasso
,Puget Lowland,total_cover,mae,11.618918544149574,Lasso
,Puget Lowland,total_cover,mape,0.17086644917867022,Lasso
,Puget Lowland,total_cover,bias,-1.792039651322998,Lasso
,Puget Lowland,total_cover,rel_bias,0.026353524284161736,Lasso
,Puget Lowland,topht,rmse,13.852610223077049,Lasso
,Puget Lowland,topht,nrmse,0.14841686814522465,Lasso
,Puget Lowland,topht,mae,9.773076563187619,Lasso
,Puget Lowland,topht,mape,0.10470874386080922,Lasso
,Puget Lowland,topht,bias,1.1836569894066025,Lasso
,Puget Lowland,topht,rel_bias,-0.012681701173781462,Lasso
,Puget Lowland,qmd,rmse,4.973520329879566,Lasso
,Puget Lowland,qmd,nrmse,0.40054206931891295,Lasso
,Puget Lowland,qmd,mae,3.467196071647024,Lasso
,Puget Lowland,qmd,mape,0.27923036343666335,Lasso
,Puget Lowland,qmd,bias,0.7271609149637519,Lasso
,Puget Lowland,qmd,rel_bias,-0.05856184720058601,Lasso
,Puget Lowland,tcuft,rmse,3089.9511985789295,Lasso
,Puget Lowland,tcuft,nrmse,0.4913933720418753,Lasso
,Puget Lowland,tcuft,mae,1763.1810882240347,Lasso
,Puget Lowland,tcuft,mape,0.2803977942633322,Lasso
,Puget Lowland,tcuft,bias,456.34588522023853,Lasso
,Puget Lowland,tcuft,rel_bias,-0.07257245469085018,Lasso
,Willamette Valley,total_cover,rmse,13.354369562951215,Lasso
,Willamette Valley,total_cover,nrmse,0.20837261800721382,Lasso
,Willamette Valley,total_cover,mae,9.737095820060425,Lasso
,Willamette Valley,total_cover,mape,0.15193110676238528,Lasso
,Willamette Valley,total_cover,bias,-0.1685605931585627,Lasso
,Willamette Valley,total_cover,rel_bias,0.002630106342626672,Lasso
,Willamette Valley,topht,rmse,16.07100519017583,Lasso
,Willamette Valley,topht,nrmse,0.14420642742929457,Lasso
,Willamette Valley,topht,mae,9.898077041382807,Lasso
,Willamette Valley,topht,mape,0.08881624463852968,Lasso
,Willamette Valley,topht,bias,-4.958825603364262,Lasso
,Willamette Valley,topht,rel_bias,0.044495942602470945,Lasso
,Willamette Valley,qmd,rmse,5.009744694367054,Lasso
,Willamette Valley,qmd,nrmse,0.2884333523341604,Lasso
,Willamette Valley,qmd,mae,3.9710886617367005,Lasso
,Willamette Valley,qmd,mape,0.22863329071614574,Lasso
,Willamette Valley,qmd,bias,-3.327462909978302,Lasso
,Willamette Valley,qmd,rel_bias,0.19157688474060655,Lasso
,Willamette Valley,tcuft,rmse,3467.7497976925188,Lasso
,Willamette Valley,tcuft,nrmse,0.3737774967512194,Lasso
,Willamette Valley,tcuft,mae,2194.2400013935808,Lasso
,Willamette Valley,tcuft,mape,0.23651000874919728,Lasso
,Willamette Valley,tcuft,bias,-155.25869150942242,Lasso
,Willamette Valley,tcuft,rel_bias,0.016734830494367563,Lasso
,Blue Mountains,total_cover,rmse,8.205791990112381,kNN
,Blue Mountains,total_cover,nrmse,0.25317325559330395,kNN
,Blue Mountains,total_cover,mae,6.778672190918131,kNN
,Blue Mountains,total_cover,mape,0.209142336198926,kNN
,Blue Mountains,total_cover,bias,1.2548768952988472,kNN
,Blue Mountains,total_cover,rel_bias,-0.038716710018294735,kNN
,Blue Mountains,topht,rmse,12.20805789384412,kNN
,Blue Mountains,topht,nrmse,0.20511660821837324,kNN
