TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
Blue Mountains,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,14.74445415298531
Blue Mountains,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.5544571895969407
Blue Mountains,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,11.104013965726015
Blue Mountains,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.41756041375292813
Blue Mountains,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-9.18431349935267
Blue Mountains,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.34537112044919516
Blue Mountains,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,15.059660391172248
Blue Mountains,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.5663103489716583
Blue Mountains,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,8.53215126776131
Blue Mountains,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.3208469139687401
Blue Mountains,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-0.35200980660868353
Blue Mountains,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.013237137574421248
Cascades,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,18.9778535443
Cascades,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.30218847154033607
Cascades,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,14.911816923565686
Cascades,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.23744408994952237
Cascades,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-0.7416750146727599
Cascades,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.011809851864460921
Cascades,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,84.01528849368795
Cascades,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,1.3377936317541754
Cascades,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,32.334765773601674
Cascades,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.5148734773366528
Cascades,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-20.368148240961848
Cascades,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.32432643505629255
Coast Range,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,17.757535394815164
Coast Range,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.25789903285139837
Coast Range,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,13.250621631333546
Coast Range,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.192443513551916
Coast Range,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,1.2354645797270658
Coast Range,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.017943093630369538
Coast Range,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,135.01300536590074
Coast Range,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,1.9608421288234121
Coast Range,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,51.72707998022604
Coast Range,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.7512508691393254
Coast Range,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-43.60630846619635
Coast Range,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.6333100021828137
Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,17.578446220282814
Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3456147689796699
Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,13.711641012575564
Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.2695884255927841
Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,6.592211856738219
Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.12961132908907147
Klamath Mountains,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,34.70878845319558
Klamath Mountains,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.6824192395897904
Klamath Mountains,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,17.47422254982223
Klamath Mountains,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.3435655981179765
Klamath Mountains,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-3.345700276136235
Klamath Mountains,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.0657807529471987
North Cascades,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,19.661944046518254
North Cascades,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.32162739547980107
North Cascades,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,14.440376006309718
North Cascades,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.2362136985880011
North Cascades,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-5.965132237086072
North Cascades,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.09757681847570562
North Cascades,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,126.95733819995212
North Cascades,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,2.0767507997018013
North Cascades,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,40.37088898085373
North Cascades,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.660381488493528
North Cascades,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-32.362312225601535
North Cascades,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.5293782836630291
Northern Rockies,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,17.90176630394993
Northern Rockies,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.4523358509349233
Northern Rockies,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,13.51999483642713
Northern Rockies,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.3416187132116491
Northern Rockies,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-9.741768328501731
Northern Rockies,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.24615174791503303
Northern Rockies,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,46.51147576115843
Northern Rockies,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,1.1752364325089282
Northern Rockies,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,18.601414782383653
Northern Rockies,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.4700143349724349
Northern Rockies,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,5.984108538086787
Northern Rockies,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.1512044555662186
Puget Lowland,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,21.719916600095146
Puget Lowland,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.32287747659414684
Puget Lowland,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,14.207121072448126
Puget Lowland,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.21119599517796886
Puget Lowland,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-2.9114899095444216
Puget Lowland,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.04328076080729084
Puget Lowland,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,246.30605488330127
Puget Lowland,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,3.661463298170831
Puget Lowland,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,46.193563036979945
Puget Lowland,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.6866905312245721
Puget Lowland,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-40.51683270675295
Puget Lowland,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.6023030817662661
Willamette Valley,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,17.155251071880766
Willamette Valley,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.2650649644595303
Willamette Valley,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,13.080811911041799
Willamette Valley,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.20211099970348448
Willamette Valley,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,4.815309414289158
Willamette Valley,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.07440111563580085
Willamette Valley,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,47.979294052305825
Willamette Valley,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.7413257794643012
Willamette Valley,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,21.426421121222464
Willamette Valley,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.3310586087720323
Willamette Valley,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-4.971810734291926
Willamette Valley,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.07681921005194137
Blue Mountains,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,11.422675511658932
Blue Mountains,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.42954350809859493
Blue Mountains,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,9.582462622707089
Blue Mountains,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.3603433019680939
Blue Mountains,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,7.65415373945598
Blue Mountains,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.2878302938235536
Blue Mountains,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,30.343908973186586
Blue Mountains,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,1.1410662148691335
Blue Mountains,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,27.720942808624145
Blue Mountains,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,1.0424309969816878
Blue Mountains,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,27.593434384638304
Blue Mountains,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,-1.0376361119571507
Cascades,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,21.71175027740389
Cascades,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3457209012325189
Cascades,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,17.587858736220557
Cascades,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.2800552832152165
Cascades,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-10.33436552614371
Cascades,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.16455634012532885
Cascades,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,20.92967114984581
Cascades,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.33326768592928674
Cascades,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,16.1776855489607
Cascades,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.25760079018888526
Cascades,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,-9.129463755250843
Cascades,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.1453704283122556
Coast Range,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,30.349876830655273
Coast Range,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.4407821078633717
Coast Range,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,25.845491835207216
Coast Range,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.37536331476578955
Coast Range,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-24.808732801746572
Coast Range,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.3603060927986285
Coast Range,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,39.671911585701714
Coast Range,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.5761693501850488
Coast Range,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,35.15715998417217
Coast Range,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.5105999991624549
Coast Range,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,-34.69750989443887
Coast Range,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.5039243366362866
Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,14.980610164130383
Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3473711959874837
Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,10.85607995715125
Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.2517313672230046
Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-4.932342221525746
Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.114371417301374
Eastern Cascades,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,19.049242296629078
Eastern Cascades,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.4417148571878298
Eastern Cascades,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,14.22285672478517
Eastern Cascades,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.3298003683906723
Eastern Cascades,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,-10.597406615483928
Eastern Cascades,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.24573323583312254
North Cascades,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,27.36599774931646
North Cascades,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.4476492538069933
North Cascades,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,21.919813564911017
North Cascades,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.35856131670426367
North Cascades,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-19.757018856763576
North Cascades,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.3231826162414202
North Cascades,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,29.896693357427672
North Cascades,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.4890460269471912
North Cascades,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,22.770030923635804
North Cascades,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.3724690561440365
North Cascades,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,-19.601351611214884
North Cascades,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.3206362326982219
Northern Rockies,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,14.984439935584566
Northern Rockies,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.37862182278350726
Northern Rockies,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,11.291972096817794
Northern Rockies,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.2853217788917558
Northern Rockies,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-2.7366327138155624
Northern Rockies,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.06914832124844461
Northern Rockies,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,19.236965683170837
Northern Rockies,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.4860732228295843
Northern Rockies,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,15.861747482825665
Northern Rockies,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.4007893368251453
Northern Rockies,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,10.299185059782692
Northern Rockies,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.2602363676775927
Puget Lowland,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,35.66792267643279
Puget Lowland,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.5302215971248857
Puget Lowland,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,27.167974897834714
Puget Lowland,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.40386560135997807
Puget Lowland,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-25.757814500284237
Puget Lowland,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.38290285831002996
Puget Lowland,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,88.59408192196567
Puget Lowland,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,1.3169955547625856
Puget Lowland,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,41.825091976084565
Puget Lowland,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.6217510133301859
Puget Lowland,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,-41.077050645311175
Puget Lowland,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.6106310029859849
Willamette Valley,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,17.500396916330995
Willamette Valley,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.27039779640755757
Willamette Valley,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,13.080307410970143
Willamette Valley,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.20210320469698745
Willamette Valley,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-9.213391779589696
Willamette Valley,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.14235567607702368
Willamette Valley,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,17.00470999798445
Willamette Valley,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.2627389615211395
Willamette Valley,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,12.77775556516398
Willamette Valley,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.1974284905864359
Willamette Valley,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,-3.350379120273727
Willamette Valley,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.05176654767221353
Blue Mountains,North Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,10.226589180894832
Blue Mountains,North Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3845653313149867
Blue Mountains,North Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,8.594770956119048
Blue Mountains,North Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.32320169333595306
Blue Mountains,North Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,7.132005724441243
Blue Mountains,North Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.268195201336927
Blue Mountains,North Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,10.90297328531202
Blue Mountains,North Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.4100003881663295
Blue Mountains,North Cascades,weighted,ElasticNet,mae,TOTAL_COVER,9.32005989843275
Blue Mountains,North Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.350475790052485
Blue Mountains,North Cascades,weighted,ElasticNet,bias,TOTAL_COVER,8.211049937064475
Blue Mountains,North Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.30877207284225744
Cascades,North Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,25.646324853369592
Cascades,North Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.4083719842170671
Cascades,North Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,20.975253181219962
Cascades,North Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.3339934984854067
Cascades,North Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,16.77455025745193
Cascades,North Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.26710479619010696
Cascades,North Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,28.284981678778504
Cascades,North Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.45038788823532133
Cascades,North Cascades,weighted,ElasticNet,mae,TOTAL_COVER,22.98551650656575
Cascades,North Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.3660033567268459
Cascades,North Cascades,weighted,ElasticNet,bias,TOTAL_COVER,18.776585152021855
Cascades,North Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.2989836313464786
Coast Range,North Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,18.352090392450755
Coast Range,North Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.2665339675682935
Coast Range,North Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,14.749783781829384
Coast Range,North Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.21421638124464704
Coast Range,North Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,9.791083073339928
Coast Range,North Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.14219939868002995
Coast Range,North Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,17.08391674627793
Coast Range,North Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.24811582847613672
Coast Range,North Cascades,weighted,ElasticNet,mae,TOTAL_COVER,13.535125503007855
Coast Range,North Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.19657546495823028
Coast Range,North Cascades,weighted,ElasticNet,bias,TOTAL_COVER,7.042595189186488
Coast Range,North Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.10228212686459981
Eastern Cascades,North Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,17.87514037927571
Eastern Cascades,North Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.4144897186404833
